,epsilon_value,result,time,network,image,split
1,0.0974999999999999,SAT,9.117645025253296,gtsrb_7_1024_standard,image_57,test
2,0.0467999999999999,SAT,8.141137838363647,gtsrb_7_1024_standard,image_57,test
3,0.0195,SAT,8.428309917449951,gtsrb_7_1024_standard,image_57,test
4,0.0078,SAT,8.322807550430298,gtsrb_7_1024_standard,image_57,test
5,0.0,UNSAT,9.81667184829712,gtsrb_7_1024_standard,image_57,test
6,0.0039,UNSAT,9.960278034210203,gtsrb_7_1024_standard,image_57,test
0,0.1989,SAT,8.35110330581665,gtsrb_7_1024_standard,image_20,test
1,0.0974999999999999,SAT,8.748480319976807,gtsrb_7_1024_standard,image_20,test
2,0.0467999999999999,SAT,7.82281756401062,gtsrb_7_1024_standard,image_20,test
3,0.0195,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_20,test
4,0.0233999999999999,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_20,test
5,0.0156,UNSAT,12.216375350952148,gtsrb_7_1024_standard,image_20,test
6,0.0351,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_20,test
7,0.0312,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_20,test
8,0.039,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_20,test
9,0.0272999999999999,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_20,test
10,0.0429,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_20,test
0,0.1989,SAT,9.299264192581177,gtsrb_7_1024_standard,image_10,test
1,0.0974999999999999,SAT,9.063930988311768,gtsrb_7_1024_standard,image_10,test
2,0.0467999999999999,SAT,8.313613891601562,gtsrb_7_1024_standard,image_10,test
3,0.0195,SAT,8.388660430908203,gtsrb_7_1024_standard,image_10,test
4,0.0078,UNSAT,9.970011234283447,gtsrb_7_1024_standard,image_10,test
5,0.0116999999999999,UNSAT,12.256035327911375,gtsrb_7_1024_standard,image_10,test
6,0.0156,UNSAT,64.28320169448853,gtsrb_7_1024_standard,image_10,test
0,0.1989,SAT,7.829851627349853,gtsrb_7_1024_standard,image_67,test
1,0.0974999999999999,SAT,9.092654943466188,gtsrb_7_1024_standard,image_67,test
2,0.0467999999999999,SAT,9.070528745651243,gtsrb_7_1024_standard,image_67,test
3,0.0195,SAT,8.283536195755005,gtsrb_7_1024_standard,image_67,test
4,0.0078,SAT,8.352768898010254,gtsrb_7_1024_standard,image_67,test
5,0.0,UNSAT,9.827196836471558,gtsrb_7_1024_standard,image_67,test
6,0.0039,SAT,8.355679035186768,gtsrb_7_1024_standard,image_67,test
0,0.1989,SAT,9.284769296646118,gtsrb_7_1024_standard,image_89,test
1,0.0974999999999999,SAT,9.00527572631836,gtsrb_7_1024_standard,image_89,test
2,0.0467999999999999,SAT,9.278251886367798,gtsrb_7_1024_standard,image_89,test
3,0.0195,SAT,8.283446311950684,gtsrb_7_1024_standard,image_89,test
4,0.0078,UNSAT,10.060264825820925,gtsrb_7_1024_standard,image_89,test
5,0.0116999999999999,UNSAT,30.42867374420166,gtsrb_7_1024_standard,image_89,test
6,0.0156,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_89,test
0,0.1989,SAT,8.883965730667114,gtsrb_7_1024_standard,image_83,test
1,0.0974999999999999,SAT,9.18428087234497,gtsrb_7_1024_standard,image_83,test
2,0.0467999999999999,SAT,8.26869797706604,gtsrb_7_1024_standard,image_83,test
3,0.0195,SAT,8.44215440750122,gtsrb_7_1024_standard,image_83,test
4,0.0078,UNSAT,10.081130743026732,gtsrb_7_1024_standard,image_83,test
5,0.0116999999999999,UNSAT,207.95583152771,gtsrb_7_1024_standard,image_83,test
6,0.0156,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_83,test
0,0.1989,SAT,8.589007139205933,gtsrb_7_1024_standard,image_55,test
1,0.0974999999999999,SAT,8.456974744796753,gtsrb_7_1024_standard,image_55,test
2,0.0467999999999999,SAT,8.375474214553833,gtsrb_7_1024_standard,image_55,test
3,0.0195,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_55,test
4,0.0233999999999999,SAT,8.21062421798706,gtsrb_7_1024_standard,image_55,test
5,0.0078,UNSAT,9.253355741500854,gtsrb_7_1024_standard,image_55,test
6,0.0116999999999999,UNSAT,11.7985098361969,gtsrb_7_1024_standard,image_55,test
7,0.0156,UNSAT,1628.086130142212,gtsrb_7_1024_standard,image_55,test
0,0.1989,SAT,8.941837072372437,gtsrb_7_1024_standard,image_22,test
1,0.0974999999999999,SAT,8.42218279838562,gtsrb_7_1024_standard,image_22,test
2,0.0467999999999999,SAT,7.970116138458252,gtsrb_7_1024_standard,image_22,test
3,0.0195,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_22,test
4,0.0233999999999999,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_22,test
5,0.0156,UNSAT,25.615844249725345,gtsrb_7_1024_standard,image_22,test
6,0.0351,SAT,7.940890312194824,gtsrb_7_1024_standard,image_22,test
7,0.0272999999999999,SAT,8.154309749603271,gtsrb_7_1024_standard,image_22,test
0,0.1989,SAT,8.9487144947052,gtsrb_7_1024_standard,image_28,test
1,0.0974999999999999,SAT,9.009575128555298,gtsrb_7_1024_standard,image_28,test
2,0.0467999999999999,SAT,7.937713861465454,gtsrb_7_1024_standard,image_28,test
3,0.0195,UNSAT,28.46707892417908,gtsrb_7_1024_standard,image_28,test
4,0.0312,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_28,test
5,0.0351,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_28,test
6,0.0272999999999999,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_28,test
7,0.039,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_28,test
8,0.0233999999999999,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_28,test
9,0.0429,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_28,test
0,0.1989,SAT,9.172035694122314,gtsrb_7_1024_standard,image_90,test
1,0.0974999999999999,SAT,9.147708892822266,gtsrb_7_1024_standard,image_90,test
2,0.0467999999999999,SAT,8.260645627975464,gtsrb_7_1024_standard,image_90,test
3,0.0195,UNSAT,12.787959575653076,gtsrb_7_1024_standard,image_90,test
4,0.0312,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_90,test
5,0.0351,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_90,test
6,0.0272999999999999,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_90,test
7,0.039,SAT,8.348580360412598,gtsrb_7_1024_standard,image_90,test
8,0.0233999999999999,UNSAT,135.1483564376831,gtsrb_7_1024_standard,image_90,test
0,0.1989,SAT,7.39177393913269,gtsrb_7_1024_standard,image_74,test
1,0.0974999999999999,SAT,8.461688756942749,gtsrb_7_1024_standard,image_74,test
2,0.0467999999999999,SAT,7.793349981307983,gtsrb_7_1024_standard,image_74,test
3,0.0195,SAT,7.927513360977173,gtsrb_7_1024_standard,image_74,test
4,0.0078,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_74,test
5,0.0039,UNSAT,10.21217942237854,gtsrb_7_1024_standard,image_74,test
6,0.0116999999999999,SAT,7.536872863769531,gtsrb_7_1024_standard,image_74,test
0,0.1989,SAT,7.254138708114624,gtsrb_7_1024_standard,image_46,test
1,0.0974999999999999,SAT,7.366296291351318,gtsrb_7_1024_standard,image_46,test
2,0.0467999999999999,SAT,7.898306131362915,gtsrb_7_1024_standard,image_46,test
3,0.0195,SAT,8.163747072219849,gtsrb_7_1024_standard,image_46,test
4,0.0078,SAT,7.80225133895874,gtsrb_7_1024_standard,image_46,test
5,0.0,UNSAT,8.65403938293457,gtsrb_7_1024_standard,image_46,test
6,0.0039,SAT,7.849615573883057,gtsrb_7_1024_standard,image_46,test
0,0.1989,SAT,7.654102802276611,gtsrb_7_1024_standard,image_8,test
1,0.0974999999999999,SAT,9.381751537322998,gtsrb_7_1024_standard,image_8,test
2,0.0467999999999999,SAT,8.290990114212036,gtsrb_7_1024_standard,image_8,test
3,0.0195,SAT,8.272905349731445,gtsrb_7_1024_standard,image_8,test
4,0.0078,SAT,8.312791585922241,gtsrb_7_1024_standard,image_8,test
5,0.0,UNSAT,9.692960023880005,gtsrb_7_1024_standard,image_8,test
6,0.0039,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_8,test
0,0.1989,SAT,9.220316410064695,gtsrb_7_1024_standard,image_2,test
1,0.0974999999999999,SAT,9.003258466720581,gtsrb_7_1024_standard,image_2,test
2,0.0467999999999999,SAT,8.363559007644653,gtsrb_7_1024_standard,image_2,test
3,0.0195,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_2,test
4,0.0233999999999999,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_2,test
5,0.0156,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_2,test
6,0.0272999999999999,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_2,test
7,0.0116999999999999,UNSAT,10.180151462554932,gtsrb_7_1024_standard,image_2,test
8,0.0351,SAT,8.339144706726074,gtsrb_7_1024_standard,image_2,test
9,0.0312,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_2,test
0,0.1989,SAT,9.317808866500854,gtsrb_7_1024_standard,image_36,test
1,0.0974999999999999,SAT,9.167610168457031,gtsrb_7_1024_standard,image_36,test
2,0.0467999999999999,SAT,8.984193563461304,gtsrb_7_1024_standard,image_36,test
3,0.0195,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_36,test
4,0.0233999999999999,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_36,test
5,0.0156,UNSAT,25.40836787223816,gtsrb_7_1024_standard,image_36,test
6,0.0351,SAT,9.138811826705933,gtsrb_7_1024_standard,image_36,test
7,0.0272999999999999,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_36,test
8,0.0312,SAT,9.336310386657717,gtsrb_7_1024_standard,image_36,test
0,0.1989,SAT,9.132049798965454,gtsrb_7_1024_standard,image_41,test
1,0.0974999999999999,SAT,8.213160991668701,gtsrb_7_1024_standard,image_41,test
2,0.0467999999999999,SAT,8.401678800582886,gtsrb_7_1024_standard,image_41,test
3,0.0195,SAT,8.349882125854492,gtsrb_7_1024_standard,image_41,test
4,0.0078,UNSAT,9.98016119003296,gtsrb_7_1024_standard,image_41,test
5,0.0116999999999999,UNSAT,2561.510390520096,gtsrb_7_1024_standard,image_41,test
6,0.0156,SAT,8.42534327507019,gtsrb_7_1024_standard,image_41,test
0,0.1989,SAT,7.915189027786255,gtsrb_7_1024_standard,image_97,test
1,0.0974999999999999,SAT,9.197592973709106,gtsrb_7_1024_standard,image_97,test
2,0.0467999999999999,SAT,9.177876949310305,gtsrb_7_1024_standard,image_97,test
3,0.0195,SAT,8.440967798233032,gtsrb_7_1024_standard,image_97,test
4,0.0078,SAT,8.272553443908691,gtsrb_7_1024_standard,image_97,test
5,0.0,UNSAT,9.93623161315918,gtsrb_7_1024_standard,image_97,test
6,0.0039,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_97,test
0,0.1989,SAT,8.57876968383789,gtsrb_7_1024_standard,image_73,test
1,0.0974999999999999,SAT,8.268941879272461,gtsrb_7_1024_standard,image_73,test
2,0.0467999999999999,SAT,7.771003246307373,gtsrb_7_1024_standard,image_73,test
3,0.0195,UNSAT,11.097206354141235,gtsrb_7_1024_standard,image_73,test
4,0.0312,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_73,test
5,0.0351,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_73,test
6,0.0272999999999999,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_73,test
7,0.039,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_73,test
8,0.0233999999999999,UNSAT,73.27366971969604,gtsrb_7_1024_standard,image_73,test
9,0.0429,SAT,7.841880798339844,gtsrb_7_1024_standard,image_73,test
0,0.1989,SAT,9.078004837036133,gtsrb_7_1024_standard,image_25,test
1,0.0974999999999999,SAT,8.279058933258057,gtsrb_7_1024_standard,image_25,test
2,0.0467999999999999,SAT,8.205905675888062,gtsrb_7_1024_standard,image_25,test
3,0.0195,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_25,test
4,0.0233999999999999,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_25,test
5,0.0156,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_25,test
6,0.0272999999999999,SAT,8.510381937026978,gtsrb_7_1024_standard,image_25,test
7,0.0039,UNSAT,9.961730241775513,gtsrb_7_1024_standard,image_25,test
8,0.0078,UNSAT,10.072229385375977,gtsrb_7_1024_standard,image_25,test
9,0.0116999999999999,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_25,test
0,0.1989,SAT,9.247394561767578,gtsrb_7_1024_standard,image_52,test
1,0.0974999999999999,SAT,8.961658477783203,gtsrb_7_1024_standard,image_52,test
2,0.0467999999999999,SAT,8.277681827545166,gtsrb_7_1024_standard,image_52,test
3,0.0195,SAT,8.135420560836792,gtsrb_7_1024_standard,image_52,test
4,0.0078,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_52,test
5,0.0039,UNSAT,10.109680652618408,gtsrb_7_1024_standard,image_52,test
6,0.0116999999999999,SAT,8.255463600158691,gtsrb_7_1024_standard,image_52,test
0,0.1989,SAT,7.847585916519165,gtsrb_7_1024_standard,image_58,test
1,0.0974999999999999,SAT,7.773135185241699,gtsrb_7_1024_standard,image_58,test
2,0.0467999999999999,SAT,7.851860761642456,gtsrb_7_1024_standard,image_58,test
3,0.0195,SAT,7.580641746520996,gtsrb_7_1024_standard,image_58,test
4,0.0078,SAT,8.307442903518677,gtsrb_7_1024_standard,image_58,test
5,0.0,UNSAT,9.79608702659607,gtsrb_7_1024_standard,image_58,test
6,0.0039,SAT,8.22964072227478,gtsrb_7_1024_standard,image_58,test
0,0.1989,SAT,7.694323778152466,gtsrb_7_1024_standard,image_60,test
1,0.0974999999999999,SAT,9.194902181625366,gtsrb_7_1024_standard,image_60,test
2,0.0467999999999999,SAT,8.394820213317871,gtsrb_7_1024_standard,image_60,test
3,0.0195,SAT,8.25190281867981,gtsrb_7_1024_standard,image_60,test
4,0.0078,SAT,8.518430948257446,gtsrb_7_1024_standard,image_60,test
5,0.0,UNSAT,9.84737467765808,gtsrb_7_1024_standard,image_60,test
6,0.0039,UNSAT,9.971160888671877,gtsrb_7_1024_standard,image_60,test
0,0.1989,SAT,9.298208951950071,gtsrb_7_1024_standard,image_17,test
1,0.0974999999999999,SAT,9.085636138916016,gtsrb_7_1024_standard,image_17,test
2,0.0467999999999999,SAT,8.262817859649658,gtsrb_7_1024_standard,image_17,test
3,0.0195,UNSAT,12.117561340332031,gtsrb_7_1024_standard,image_17,test
4,0.0312,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_17,test
5,0.0351,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_17,test
6,0.0272999999999999,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_17,test
7,0.039,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_17,test
8,0.0233999999999999,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_17,test
9,0.0429,SAT,8.393611669540405,gtsrb_7_1024_standard,image_17,test
0,0.1989,SAT,9.145190477371216,gtsrb_7_1024_standard,image_84,test
1,0.0974999999999999,SAT,9.089225769042969,gtsrb_7_1024_standard,image_84,test
2,0.0467999999999999,SAT,8.333860397338867,gtsrb_7_1024_standard,image_84,test
3,0.0195,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_84,test
4,0.0233999999999999,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_84,test
5,0.0156,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_84,test
6,0.0272999999999999,SAT,8.483613014221191,gtsrb_7_1024_standard,image_84,test
7,0.0039,UNSAT,10.10658597946167,gtsrb_7_1024_standard,image_84,test
8,0.0078,UNSAT,9.997323036193848,gtsrb_7_1024_standard,image_84,test
9,0.0116999999999999,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_84,test
0,0.1989,SAT,7.264185428619385,gtsrb_7_1024_standard,image_19,test
1,0.0974999999999999,SAT,8.906471014022827,gtsrb_7_1024_standard,image_19,test
2,0.0467999999999999,SAT,8.377852201461792,gtsrb_7_1024_standard,image_19,test
3,0.0195,SAT,7.655991792678833,gtsrb_7_1024_standard,image_19,test
4,0.0078,SAT,8.032902479171753,gtsrb_7_1024_standard,image_19,test
5,0.0,UNSAT,9.332554817199709,gtsrb_7_1024_standard,image_19,test
6,0.0039,UNSAT,11.631528854370115,gtsrb_7_1024_standard,image_19,test
0,0.1989,SAT,9.33923077583313,gtsrb_7_1024_standard,image_80,test
1,0.0974999999999999,SAT,8.997373819351196,gtsrb_7_1024_standard,image_80,test
2,0.0467999999999999,SAT,8.301570415496826,gtsrb_7_1024_standard,image_80,test
3,0.0195,SAT,8.463748216629028,gtsrb_7_1024_standard,image_80,test
4,0.0078,UNSAT,128.83265495300293,gtsrb_7_1024_standard,image_80,test
5,0.0116999999999999,SAT,8.508254766464233,gtsrb_7_1024_standard,image_80,test
0,0.1989,SAT,9.242146730422974,gtsrb_7_1024_standard,image_13,test
1,0.0974999999999999,SAT,9.07977056503296,gtsrb_7_1024_standard,image_13,test
2,0.0467999999999999,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_13,test
3,0.0429,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_13,test
4,0.0506999999999999,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_13,test
5,0.039,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_13,test
6,0.0545999999999999,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_13,test
7,0.0351,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_13,test
8,0.0584999999999999,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_13,test
9,0.0312,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_13,test
10,0.0624,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_13,test
11,0.0272999999999999,UNSAT,2213.908739089966,gtsrb_7_1024_standard,image_13,test
12,0.078,SAT,8.612664461135864,gtsrb_7_1024_standard,image_13,test
13,0.0702,SAT,8.350721597671509,gtsrb_7_1024_standard,image_13,test
14,0.0663,SAT,8.200214385986328,gtsrb_7_1024_standard,image_13,test
0,0.1989,SAT,7.673152685165405,gtsrb_7_1024_standard,image_21,test
1,0.0974999999999999,SAT,7.2864580154418945,gtsrb_7_1024_standard,image_21,test
2,0.0467999999999999,SAT,7.410117864608765,gtsrb_7_1024_standard,image_21,test
3,0.0195,SAT,8.051839828491211,gtsrb_7_1024_standard,image_21,test
4,0.0078,SAT,8.501275300979614,gtsrb_7_1024_standard,image_21,test
5,0.0,UNSAT,8.940301418304443,gtsrb_7_1024_standard,image_21,test
6,0.0039,SAT,8.340420961380005,gtsrb_7_1024_standard,image_21,test
0,0.1989,SAT,7.440946817398071,gtsrb_7_1024_standard,image_56,test
1,0.0974999999999999,SAT,7.770352125167847,gtsrb_7_1024_standard,image_56,test
2,0.0467999999999999,SAT,9.133615255355837,gtsrb_7_1024_standard,image_56,test
3,0.0195,SAT,8.147531509399414,gtsrb_7_1024_standard,image_56,test
4,0.0078,SAT,8.553359508514404,gtsrb_7_1024_standard,image_56,test
5,0.0,UNSAT,9.617329120635986,gtsrb_7_1024_standard,image_56,test
6,0.0039,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_56,test
0,0.1989,SAT,8.28665041923523,gtsrb_7_1024_standard,image_99,test
1,0.0974999999999999,SAT,8.466845750808716,gtsrb_7_1024_standard,image_99,test
2,0.0467999999999999,SAT,7.863032817840576,gtsrb_7_1024_standard,image_99,test
3,0.0195,SAT,7.740223884582519,gtsrb_7_1024_standard,image_99,test
4,0.0078,UNSAT,11.70588207244873,gtsrb_7_1024_standard,image_99,test
5,0.0116999999999999,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_99,test
6,0.0156,SAT,8.23708701133728,gtsrb_7_1024_standard,image_99,test
0,0.1989,SAT,9.09178638458252,gtsrb_7_1024_standard,image_77,test
1,0.0974999999999999,SAT,9.046040773391724,gtsrb_7_1024_standard,image_77,test
2,0.0467999999999999,SAT,9.099630117416382,gtsrb_7_1024_standard,image_77,test
3,0.0195,SAT,8.350918769836426,gtsrb_7_1024_standard,image_77,test
4,0.0078,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_77,test
5,0.0039,UNSAT,10.257798433303831,gtsrb_7_1024_standard,image_77,test
6,0.0116999999999999,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_77,test
7,0.0156,SAT,8.387396335601807,gtsrb_7_1024_standard,image_77,test
0,0.1989,SAT,8.546448469161987,gtsrb_7_1024_standard,image_93,test
1,0.0974999999999999,SAT,8.44665241241455,gtsrb_7_1024_standard,image_93,test
2,0.0467999999999999,SAT,8.467226505279541,gtsrb_7_1024_standard,image_93,test
3,0.0195,SAT,7.644076824188232,gtsrb_7_1024_standard,image_93,test
4,0.0078,UNSAT,9.289292335510254,gtsrb_7_1024_standard,image_93,test
5,0.0116999999999999,UNSAT,85.32746362686157,gtsrb_7_1024_standard,image_93,test
6,0.0156,SAT,7.711257219314575,gtsrb_7_1024_standard,image_93,test
0,0.1989,SAT,7.692259311676025,gtsrb_7_1024_standard,image_32,test
1,0.0974999999999999,SAT,7.746784448623657,gtsrb_7_1024_standard,image_32,test
2,0.0467999999999999,SAT,9.232508897781372,gtsrb_7_1024_standard,image_32,test
3,0.0195,SAT,8.36500072479248,gtsrb_7_1024_standard,image_32,test
4,0.0078,SAT,8.430077075958252,gtsrb_7_1024_standard,image_32,test
5,0.0,UNSAT,9.677144289016724,gtsrb_7_1024_standard,image_32,test
6,0.0039,SAT,8.376001119613647,gtsrb_7_1024_standard,image_32,test
0,0.1989,SAT,9.06002402305603,gtsrb_7_1024_standard,image_45,test
1,0.0974999999999999,SAT,9.044267654418944,gtsrb_7_1024_standard,image_45,test
2,0.0467999999999999,SAT,9.114256620407104,gtsrb_7_1024_standard,image_45,test
3,0.0195,SAT,8.312214374542236,gtsrb_7_1024_standard,image_45,test
4,0.0078,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_45,test
5,0.0039,UNSAT,10.149877548217772,gtsrb_7_1024_standard,image_45,test
6,0.0116999999999999,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_45,test
7,0.0156,SAT,8.43002724647522,gtsrb_7_1024_standard,image_45,test
0,0.1989,SAT,7.720364809036255,gtsrb_7_1024_standard,image_38,test
1,0.0974999999999999,SAT,9.180337190628052,gtsrb_7_1024_standard,image_38,test
2,0.0467999999999999,SAT,9.327491998672484,gtsrb_7_1024_standard,image_38,test
3,0.0195,SAT,8.509227275848389,gtsrb_7_1024_standard,image_38,test
4,0.0078,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_38,test
5,0.0039,UNSAT,10.1454975605011,gtsrb_7_1024_standard,image_38,test
6,0.0116999999999999,SAT,8.130782842636108,gtsrb_7_1024_standard,image_38,test
0,0.1989,SAT,6.734808921813965,gtsrb_7_1024_standard,image_42,test
1,0.0974999999999999,SAT,8.340729475021362,gtsrb_7_1024_standard,image_42,test
2,0.0467999999999999,SAT,7.538126707077026,gtsrb_7_1024_standard,image_42,test
3,0.0195,SAT,7.655023097991943,gtsrb_7_1024_standard,image_42,test
4,0.0078,SAT,7.851545333862305,gtsrb_7_1024_standard,image_42,test
5,0.0,UNSAT,9.151162147521973,gtsrb_7_1024_standard,image_42,test
6,0.0039,UNSAT,9.138574123382568,gtsrb_7_1024_standard,image_42,test
0,0.1989,SAT,9.05063533782959,gtsrb_7_1024_standard,image_35,test
1,0.0974999999999999,SAT,9.093326568603516,gtsrb_7_1024_standard,image_35,test
2,0.0467999999999999,SAT,8.4272940158844,gtsrb_7_1024_standard,image_35,test
3,0.0195,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_35,test
4,0.0233999999999999,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_35,test
5,0.0156,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_35,test
6,0.0272999999999999,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_35,test
7,0.0116999999999999,UNSAT,22.94979047775269,gtsrb_7_1024_standard,image_35,test
8,0.0351,SAT,8.260571718215942,gtsrb_7_1024_standard,image_35,test
9,0.0312,SAT,8.357232093811035,gtsrb_7_1024_standard,image_35,test
0,0.1989,SAT,7.771793842315674,gtsrb_7_1024_standard,image_48,test
1,0.0974999999999999,SAT,9.072913646697998,gtsrb_7_1024_standard,image_48,test
2,0.0467999999999999,SAT,9.093971014022827,gtsrb_7_1024_standard,image_48,test
3,0.0195,SAT,8.4844651222229,gtsrb_7_1024_standard,image_48,test
4,0.0078,TIMEOUT,3600.0,gtsrb_7_1024_standard,image_48,test
5,0.0039,UNSAT,56.0868616104126,gtsrb_7_1024_standard,image_48,test
6,0.0116999999999999,SAT,8.44310975074768,gtsrb_7_1024_standard,image_48,test
0,0.1989,SAT,7.441417455673218,gtsrb_7_1024_standard,image_1,test
1,0.0974999999999999,SAT,7.889104843139648,gtsrb_7_1024_standard,image_1,test
2,0.0467999999999999,SAT,7.809167385101318,gtsrb_7_1024_standard,image_1,test
3,0.0195,SAT,7.7159423828125,gtsrb_7_1024_standard,image_1,test
4,0.0078,SAT,8.303144931793213,gtsrb_7_1024_standard,image_1,test
