,split,result,runtime,network,image
0.089,test,cancelled,3031.838348865509,mnist_relu_4_1024_fgsm_02,image_50
0.235,test,sat,1481.0333733558657,mnist_relu_4_1024_fgsm_02,image_50
0.207,test,unsat,3021.512279033661,mnist_relu_4_1024_fgsm_02,image_50
0.205,test,cancelled,1541.0785121917725,mnist_relu_4_1024_fgsm_02,image_50
0.225,test,sat,3032.040476322174,mnist_relu_4_1024_fgsm_02,image_50
0.217,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_50
0.215,test,unsat,3484.154432296753,mnist_relu_4_1024_fgsm_02,image_50
0.213,test,cancelled,2941.120775461197,mnist_relu_4_1024_fgsm_02,image_50
0.219,test,unsat,3271.610478162765,mnist_relu_4_1024_fgsm_02,image_50
0.221,test,unsat,3401.141839265824,mnist_relu_4_1024_fgsm_02,image_50
0.223,test,unsat,3106.585491657257,mnist_relu_4_1024_fgsm_02,image_50
0.533,test,sat,12.492201805114746,mnist_relu_4_1024_fgsm_02,image_75
0.267,test,sat,900.1372663974762,mnist_relu_4_1024_fgsm_02,image_75
0.265,test,unsat,3365.585687875748,mnist_relu_4_1024_fgsm_02,image_75
0.131,test,cancelled,2487.04497051239,mnist_relu_4_1024_fgsm_02,image_75
0.533,test,sat,13.068663358688354,mnist_relu_4_1024_fgsm_02,image_72
0.267,test,sat,16.472986936569214,mnist_relu_4_1024_fgsm_02,image_72
0.265,test,sat,15.88959550857544,mnist_relu_4_1024_fgsm_02,image_72
0.131,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_72
0.133,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_72
0.129,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_72
0.135,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_72
0.127,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_72
0.137,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_72
0.125,test,unsat,2399.0239622592926,mnist_relu_4_1024_fgsm_02,image_72
0.139,test,unsat,2419.900053739548,mnist_relu_4_1024_fgsm_02,image_72
0.201,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_72
0.203,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_72
0.199,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_72
0.205,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_72
0.197,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_72
0.207,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_72
0.195,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_72
0.209,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_72
0.193,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_72
0.211,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_72
0.191,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_72
0.213,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_72
0.189,test,unsat,3192.271755695343,mnist_relu_4_1024_fgsm_02,image_72
0.239,test,sat,144.20872855186462,mnist_relu_4_1024_fgsm_02,image_72
0.215,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_72
0.225,test,unsat,2680.563199520111,mnist_relu_4_1024_fgsm_02,image_72
0.227,test,unsat,2984.4567399024963,mnist_relu_4_1024_fgsm_02,image_72
0.233,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_72
0.231,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_72
0.235,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_72
0.229,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_72
0.237,test,sat,19.001766681671143,mnist_relu_4_1024_fgsm_02,image_72
0.533,test,sat,11.726416826248167,mnist_relu_4_1024_fgsm_02,image_32
0.267,test,sat,13.312910079956056,mnist_relu_4_1024_fgsm_02,image_32
0.265,test,sat,14.069397687911987,mnist_relu_4_1024_fgsm_02,image_32
0.133,test,unsat,2970.22646188736,mnist_relu_4_1024_fgsm_02,image_32
0.131,test,cancelled,3000.1877405643463,mnist_relu_4_1024_fgsm_02,image_32
0.219,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_32
0.177,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_32
0.199,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_32
0.197,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_32
0.223,test,unsat,3490.0492401123047,mnist_relu_4_1024_fgsm_02,image_32
0.173,test,cancelled,3502.015715360641,mnist_relu_4_1024_fgsm_02,image_32
0.249,test,sat,16.220434188842773,mnist_relu_4_1024_fgsm_02,image_32
0.237,test,unsat,3172.7762265205383,mnist_relu_4_1024_fgsm_02,image_32
0.235,test,cancelled,3156.8000411987305,mnist_relu_4_1024_fgsm_02,image_32
0.241,test,unsat,2988.451753854752,mnist_relu_4_1024_fgsm_02,image_32
0.243,test,unsat,2996.604861021042,mnist_relu_4_1024_fgsm_02,image_32
0.245,test,sat,80.18908715248108,mnist_relu_4_1024_fgsm_02,image_32
0.247,test,cancelled,78.99246263504028,mnist_relu_4_1024_fgsm_02,image_32
0.267,test,sat,12.028799772262571,mnist_relu_4_1024_fgsm_02,image_49
0.533,test,cancelled,18.272987365722656,mnist_relu_4_1024_fgsm_02,image_49
0.177,test,unsat,3351.044724702835,mnist_relu_4_1024_fgsm_02,image_49
0.089,test,cancelled,3357.4483680725098,mnist_relu_4_1024_fgsm_02,image_49
0.235,test,sat,10.523334503173828,mnist_relu_4_1024_fgsm_02,image_49
0.207,test,sat,72.84083724021912,mnist_relu_4_1024_fgsm_02,image_49
0.205,test,sat,93.04087018966676,mnist_relu_4_1024_fgsm_02,image_49
0.191,test,unsat,3453.8620414733887,mnist_relu_4_1024_fgsm_02,image_49
0.189,test,cancelled,3425.9090881347656,mnist_relu_4_1024_fgsm_02,image_49
0.199,test,sat,129.14596915245056,mnist_relu_4_1024_fgsm_02,image_49
0.195,test,sat,129.4158010482788,mnist_relu_4_1024_fgsm_02,image_49
0.193,test,sat,879.3022484779358,mnist_relu_4_1024_fgsm_02,image_49
0.267,test,sat,8.543009996414185,mnist_relu_4_1024_fgsm_02,image_98
0.533,test,cancelled,13.154396057128906,mnist_relu_4_1024_fgsm_02,image_98
0.177,test,unsat,3250.220063924789,mnist_relu_4_1024_fgsm_02,image_98
0.089,test,cancelled,3254.3845632076263,mnist_relu_4_1024_fgsm_02,image_98
0.235,test,sat,30.37519884109497,mnist_relu_4_1024_fgsm_02,image_98
0.205,test,unsat,3236.5169105529785,mnist_relu_4_1024_fgsm_02,image_98
0.207,test,unsat,3403.344892501831,mnist_relu_4_1024_fgsm_02,image_98
0.221,test,unsat,3185.9643535614014,mnist_relu_4_1024_fgsm_02,image_98
0.219,test,cancelled,3056.458261489868,mnist_relu_4_1024_fgsm_02,image_98
0.225,test,sat,314.44698452949524,mnist_relu_4_1024_fgsm_02,image_98
0.229,test,cancelled,318.5683717727661,mnist_relu_4_1024_fgsm_02,image_98
0.223,test,unsat,3489.138599872589,mnist_relu_4_1024_fgsm_02,image_98
0.533,test,sat,12.0720956325531,mnist_relu_4_1024_fgsm_02,image_35
0.265,test,unsat,3265.79283285141,mnist_relu_4_1024_fgsm_02,image_35
0.399,test,sat,11.881239891052246,mnist_relu_4_1024_fgsm_02,image_35
0.333,test,sat,11.933106660842896,mnist_relu_4_1024_fgsm_02,image_35
0.299,test,sat,108.5489583015442,mnist_relu_4_1024_fgsm_02,image_35
0.267,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_35
0.281,test,sat,516.8262994289398,mnist_relu_4_1024_fgsm_02,image_35
0.283,test,cancelled,678.2509379386902,mnist_relu_4_1024_fgsm_02,image_35
0.271,test,unsat,3423.806184053421,mnist_relu_4_1024_fgsm_02,image_35
0.275,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_35
0.277,test,unsat,2330.8447213172917,mnist_relu_4_1024_fgsm_02,image_35
0.273,test,cancelled,2173.549745798111,mnist_relu_4_1024_fgsm_02,image_35
0.279,test,unsat,3558.041353940964,mnist_relu_4_1024_fgsm_02,image_35
0.533,test,sat,11.592204570770264,mnist_relu_4_1024_fgsm_02,image_47
0.267,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_47
0.265,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_47
0.263,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_47
0.269,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_47
0.261,test,unsat,2933.103373765945,mnist_relu_4_1024_fgsm_02,image_47
0.401,test,sat,12.7866313457489,mnist_relu_4_1024_fgsm_02,image_47
0.335,test,sat,11.73358964920044,mnist_relu_4_1024_fgsm_02,image_47
0.303,test,sat,12.05561876296997,mnist_relu_4_1024_fgsm_02,image_47
0.271,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_47
0.287,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_47
0.285,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_47
0.289,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_47
0.283,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_47
0.291,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_47
0.281,test,unsat,3499.154080867768,mnist_relu_4_1024_fgsm_02,image_47
0.297,test,sat,797.8033974170685,mnist_relu_4_1024_fgsm_02,image_47
0.293,test,unsat,2873.335535287857,mnist_relu_4_1024_fgsm_02,image_47
0.295,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_47
0.533,test,sat,18.187063694000244,mnist_relu_4_1024_fgsm_02,image_96
0.267,test,sat,22.13963532447815,mnist_relu_4_1024_fgsm_02,image_96
0.265,test,sat,21.56596326828003,mnist_relu_4_1024_fgsm_02,image_96
0.133,test,unsat,2385.006640672684,mnist_relu_4_1024_fgsm_02,image_96
0.131,test,cancelled,2430.0820531845093,mnist_relu_4_1024_fgsm_02,image_96
0.177,test,unsat,2942.179027557373,mnist_relu_4_1024_fgsm_02,image_96
0.219,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_96
0.221,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_96
0.223,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_96
0.217,test,unsat,3368.820021390915,mnist_relu_4_1024_fgsm_02,image_96
0.245,test,sat,22.814558744430546,mnist_relu_4_1024_fgsm_02,image_96
0.225,test,unsat,3283.3499686717987,mnist_relu_4_1024_fgsm_02,image_96
0.235,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_96
0.237,test,sat,38.17506170272827,mnist_relu_4_1024_fgsm_02,image_96
0.233,test,unsat,3161.5750477313995,mnist_relu_4_1024_fgsm_02,image_96
0.229,test,cancelled,56.17571473121643,mnist_relu_4_1024_fgsm_02,image_96
0.533,test,sat,10.950152397155762,mnist_relu_4_1024_fgsm_02,image_40
0.267,test,sat,56.74511432647705,mnist_relu_4_1024_fgsm_02,image_40
0.265,test,unsat,3518.63218998909,mnist_relu_4_1024_fgsm_02,image_40
0.131,test,cancelled,3481.3395476341248,mnist_relu_4_1024_fgsm_02,image_40
0.533,test,sat,49.226248025894165,mnist_relu_4_1024_fgsm_02,image_91
0.267,test,unsat,3438.772934436798,mnist_relu_4_1024_fgsm_02,image_91
0.265,test,cancelled,3387.2378590106964,mnist_relu_4_1024_fgsm_02,image_91
0.443,test,sat,50.8398187160492,mnist_relu_4_1024_fgsm_02,image_91
0.355,test,sat,64.524831533432,mnist_relu_4_1024_fgsm_02,image_91
0.353,test,sat,66.78632998466492,mnist_relu_4_1024_fgsm_02,image_91
0.309,test,sat,67.62259697914124,mnist_relu_4_1024_fgsm_02,image_91
0.311,test,cancelled,3.105165958404541,mnist_relu_4_1024_fgsm_02,image_91
0.281,test,sat,66.56035351753235,mnist_relu_4_1024_fgsm_02,image_91
0.293,test,cancelled,83.75124502182007,mnist_relu_4_1024_fgsm_02,image_91
0.275,test,sat,59.663179874420166,mnist_relu_4_1024_fgsm_02,image_91
0.271,test,unsat,3001.658496856689,mnist_relu_4_1024_fgsm_02,image_91
0.269,test,cancelled,2941.224540710449,mnist_relu_4_1024_fgsm_02,image_91
0.273,test,sat,263.1053259372711,mnist_relu_4_1024_fgsm_02,image_91
0.267,test,sat,15.955148696899414,mnist_relu_4_1024_fgsm_02,image_2
0.533,test,cancelled,25.783617734909058,mnist_relu_4_1024_fgsm_02,image_2
0.089,test,unsat,3214.4363656044006,mnist_relu_4_1024_fgsm_02,image_2
0.177,test,unsat,3336.1718809604645,mnist_relu_4_1024_fgsm_02,image_2
0.223,test,sat,15.80150842666626,mnist_relu_4_1024_fgsm_02,image_2
0.179,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_2
0.201,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_2
0.199,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_2
0.203,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_2
0.197,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_2
0.205,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_2
0.195,test,unsat,3365.958814620972,mnist_relu_4_1024_fgsm_02,image_2
0.215,test,sat,14.17969036102295,mnist_relu_4_1024_fgsm_02,image_2
0.211,test,sat,24.575721979141235,mnist_relu_4_1024_fgsm_02,image_2
0.207,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_2
0.209,test,sat,671.8634567260742,mnist_relu_4_1024_fgsm_02,image_2
0.533,test,sat,10.27558422088623,mnist_relu_4_1024_fgsm_02,image_51
0.267,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_51
0.265,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_51
0.269,test,unsat,3357.0557498931885,mnist_relu_4_1024_fgsm_02,image_51
0.263,test,cancelled,3386.260167121887,mnist_relu_4_1024_fgsm_02,image_51
0.443,test,sat,11.227086305618286,mnist_relu_4_1024_fgsm_02,image_51
0.357,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_51
0.355,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_51
0.359,test,sat,2377.326732158661,mnist_relu_4_1024_fgsm_02,image_51
0.353,test,unsat,3464.282532930374,mnist_relu_4_1024_fgsm_02,image_51
0.311,test,cancelled,1066.7070970535278,mnist_relu_4_1024_fgsm_02,image_51
0.267,test,sat,12.870933532714844,mnist_relu_4_1024_fgsm_02,image_5
0.533,test,cancelled,23.627629041671756,mnist_relu_4_1024_fgsm_02,image_5
0.089,test,unsat,3249.0866525173187,mnist_relu_4_1024_fgsm_02,image_5
0.177,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_5
0.179,test,unsat,2861.636638402939,mnist_relu_4_1024_fgsm_02,image_5
0.175,test,cancelled,2536.3361768722534,mnist_relu_4_1024_fgsm_02,image_5
0.237,test,sat,229.7639260292053,mnist_relu_4_1024_fgsm_02,image_5
0.207,test,unsat,3193.982302904129,mnist_relu_4_1024_fgsm_02,image_5
0.209,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_5
0.221,test,unsat,2970.2403779029846,mnist_relu_4_1024_fgsm_02,image_5
0.223,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_5
0.229,test,unsat,2975.7394392490387,mnist_relu_4_1024_fgsm_02,image_5
0.233,test,sat,72.44335269927979,mnist_relu_4_1024_fgsm_02,image_5
0.231,test,sat,3159.545392036438,mnist_relu_4_1024_fgsm_02,image_5
0.533,test,sat,20.141037940979004,mnist_relu_4_1024_fgsm_02,image_87
0.267,test,unsat,2875.053384304046,mnist_relu_4_1024_fgsm_02,image_87
0.265,test,cancelled,2855.0135831832886,mnist_relu_4_1024_fgsm_02,image_87
0.355,test,sat,30.97684621810913,mnist_relu_4_1024_fgsm_02,image_87
0.443,test,cancelled,42.97640085220337,mnist_relu_4_1024_fgsm_02,image_87
0.325,test,sat,29.3162260055542,mnist_relu_4_1024_fgsm_02,image_87
0.295,test,sat,429.0541925430298,mnist_relu_4_1024_fgsm_02,image_87
0.297,test,cancelled,491.01984906196594,mnist_relu_4_1024_fgsm_02,image_87
0.285,test,sat,408.3781220912933,mnist_relu_4_1024_fgsm_02,image_87
0.275,test,unsat,2839.7535784244537,mnist_relu_4_1024_fgsm_02,image_87
0.277,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_87
0.281,test,sat,407.3035416603088,mnist_relu_4_1024_fgsm_02,image_87
0.279,test,unsat,2701.3338668346405,mnist_relu_4_1024_fgsm_02,image_87
0.533,test,sat,7.112155437469482,mnist_relu_4_1024_fgsm_02,image_56
0.265,test,unsat,2902.2784004211426,mnist_relu_4_1024_fgsm_02,image_56
0.399,test,sat,6.667769193649292,mnist_relu_4_1024_fgsm_02,image_56
0.333,test,sat,117.16197681427002,mnist_relu_4_1024_fgsm_02,image_56
0.267,test,unsat,3198.044726610184,mnist_relu_4_1024_fgsm_02,image_56
0.299,test,unsat,3194.2634382247925,mnist_relu_4_1024_fgsm_02,image_56
0.301,test,unsat,3539.1171791553497,mnist_relu_4_1024_fgsm_02,image_56
0.317,test,unsat,3239.54203081131,mnist_relu_4_1024_fgsm_02,image_56
0.315,test,cancelled,2753.602376699448,mnist_relu_4_1024_fgsm_02,image_56
0.327,test,sat,1628.3695034980774,mnist_relu_4_1024_fgsm_02,image_56
0.323,test,sat,3557.011789560318,mnist_relu_4_1024_fgsm_02,image_56
0.321,test,unsat,3206.2432131767277,mnist_relu_4_1024_fgsm_02,image_56
0.319,test,cancelled,1281.7267014980316,mnist_relu_4_1024_fgsm_02,image_56
0.533,test,sat,9.771074533462524,mnist_relu_4_1024_fgsm_02,image_89
0.265,test,unsat,3480.785318851471,mnist_relu_4_1024_fgsm_02,image_89
0.399,test,sat,10.514911651611328,mnist_relu_4_1024_fgsm_02,image_89
0.333,test,sat,9.75702977180481,mnist_relu_4_1024_fgsm_02,image_89
0.267,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_89
0.299,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_89
0.301,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_89
0.297,test,unsat,3090.860300064087,mnist_relu_4_1024_fgsm_02,image_89
0.303,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_89
0.317,test,sat,2907.369382381439,mnist_relu_4_1024_fgsm_02,image_89
0.319,test,cancelled,2351.424576997757,mnist_relu_4_1024_fgsm_02,image_89
0.311,test,unsat,3269.1037323474884,mnist_relu_4_1024_fgsm_02,image_89
0.307,test,cancelled,3277.6022181510925,mnist_relu_4_1024_fgsm_02,image_89
0.315,test,sat,3253.1876137256622,mnist_relu_4_1024_fgsm_02,image_89
0.313,test,unsat,3279.98165345192,mnist_relu_4_1024_fgsm_02,image_89
0.533,test,sat,6.024218320846558,mnist_relu_4_1024_fgsm_02,image_58
0.265,test,unsat,3229.505182504654,mnist_relu_4_1024_fgsm_02,image_58
0.399,test,sat,3.6545779705047607,mnist_relu_4_1024_fgsm_02,image_58
0.267,test,unsat,3249.759635448456,mnist_relu_4_1024_fgsm_02,image_58
0.333,test,sat,93.00227117538452,mnist_relu_4_1024_fgsm_02,image_58
0.331,test,sat,133.8199212551117,mnist_relu_4_1024_fgsm_02,image_58
0.299,test,sat,3302.0955028533936,mnist_relu_4_1024_fgsm_02,image_58
0.297,test,unsat,3459.550089597702,mnist_relu_4_1024_fgsm_02,image_58
0.281,test,cancelled,200.4576096534729,mnist_relu_4_1024_fgsm_02,image_58
0.267,test,sat,5.391010284423828,mnist_relu_4_1024_fgsm_02,image_24
0.533,test,cancelled,9.050743341445925,mnist_relu_4_1024_fgsm_02,image_24
0.177,test,sat,133.94980096817017,mnist_relu_4_1024_fgsm_02,image_24
0.089,test,unsat,3287.008835554123,mnist_relu_4_1024_fgsm_02,image_24
0.087,test,cancelled,3153.7666001319885,mnist_relu_4_1024_fgsm_02,image_24
0.147,test,unsat,3334.1486155986786,mnist_relu_4_1024_fgsm_02,image_24
0.119,test,cancelled,3338.56262922287,mnist_relu_4_1024_fgsm_02,image_24
0.165,test,unsat,3271.063696861267,mnist_relu_4_1024_fgsm_02,image_24
0.157,test,cancelled,3275.262158870697,mnist_relu_4_1024_fgsm_02,image_24
0.169,test,unsat,3235.943054676056,mnist_relu_4_1024_fgsm_02,image_24
0.173,test,sat,29.80087757110596,mnist_relu_4_1024_fgsm_02,image_24
0.171,test,unsat,3299.6738488674164,mnist_relu_4_1024_fgsm_02,image_24
0.533,test,sat,10.30817484855652,mnist_relu_4_1024_fgsm_02,image_23
0.267,test,sat,11.714441537857056,mnist_relu_4_1024_fgsm_02,image_23
0.265,test,sat,11.258620977401732,mnist_relu_4_1024_fgsm_02,image_23
0.131,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_23
0.133,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_23
0.129,test,unsat,2944.0551602840424,mnist_relu_4_1024_fgsm_02,image_23
0.135,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_23
0.199,test,unsat,3508.886618614197,mnist_relu_4_1024_fgsm_02,image_23
0.201,test,unsat,2995.30756354332,mnist_relu_4_1024_fgsm_02,image_23
0.233,test,unsat,3563.661622285843,mnist_relu_4_1024_fgsm_02,image_23
0.231,test,cancelled,3421.9045703411102,mnist_relu_4_1024_fgsm_02,image_23
0.253,test,sat,10.783109188079834,mnist_relu_4_1024_fgsm_02,image_23
0.243,test,sat,49.52499151229858,mnist_relu_4_1024_fgsm_02,image_23
0.241,test,sat,128.0747172832489,mnist_relu_4_1024_fgsm_02,image_23
0.235,test,unsat,2860.8503098487854,mnist_relu_4_1024_fgsm_02,image_23
0.239,test,sat,16.13693118095398,mnist_relu_4_1024_fgsm_02,image_23
0.237,test,unsat,3307.538218021393,mnist_relu_4_1024_fgsm_02,image_23
0.267,test,sat,13.334144115447998,mnist_relu_4_1024_fgsm_02,image_16
0.533,test,cancelled,21.983119010925293,mnist_relu_4_1024_fgsm_02,image_16
0.177,test,unsat,2911.8755283355717,mnist_relu_4_1024_fgsm_02,image_16
0.089,test,cancelled,2920.045941352844,mnist_relu_4_1024_fgsm_02,image_16
0.207,test,unsat,3029.6457211971283,mnist_relu_4_1024_fgsm_02,image_16
0.235,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_16
0.237,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_16
0.239,test,unsat,3379.990889549256,mnist_relu_4_1024_fgsm_02,image_16
0.233,test,cancelled,353.21299028396606,mnist_relu_4_1024_fgsm_02,image_16
0.257,test,sat,68.9810836315155,mnist_relu_4_1024_fgsm_02,image_16
0.249,test,sat,876.3358159065247,mnist_relu_4_1024_fgsm_02,image_16
0.247,test,sat,2937.10532951355,mnist_relu_4_1024_fgsm_02,image_16
0.243,test,unsat,2817.3738145828247,mnist_relu_4_1024_fgsm_02,image_16
0.241,test,cancelled,688.026132106781,mnist_relu_4_1024_fgsm_02,image_16
0.245,test,sat,186.0960268974304,mnist_relu_4_1024_fgsm_02,image_16
0.533,test,sat,10.823333263397217,mnist_relu_4_1024_fgsm_02,image_11
0.267,test,sat,12.059162855148315,mnist_relu_4_1024_fgsm_02,image_11
0.265,test,sat,11.979625463485718,mnist_relu_4_1024_fgsm_02,image_11
0.131,test,unsat,2403.0341923236847,mnist_relu_4_1024_fgsm_02,image_11
0.133,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_11
0.199,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_11
0.197,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_11
0.201,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_11
0.195,test,unsat,3289.2656416893005,mnist_relu_4_1024_fgsm_02,image_11
0.233,test,sat,250.9010281562805,mnist_relu_4_1024_fgsm_02,image_11
0.217,test,sat,170.63033294677734,mnist_relu_4_1024_fgsm_02,image_11
0.203,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_11
0.209,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_11
0.211,test,unsat,2889.003736495972,mnist_relu_4_1024_fgsm_02,image_11
0.207,test,cancelled,1550.1714496612549,mnist_relu_4_1024_fgsm_02,image_11
0.215,test,sat,439.52121591567993,mnist_relu_4_1024_fgsm_02,image_11
0.213,test,sat,1442.2923386096954,mnist_relu_4_1024_fgsm_02,image_11
0.533,test,sat,13.86755108833313,mnist_relu_4_1024_fgsm_02,image_63
0.265,test,sat,266.3213384151459,mnist_relu_4_1024_fgsm_02,image_63
0.267,test,cancelled,303.0916166305542,mnist_relu_4_1024_fgsm_02,image_63
0.087,test,unsat,3464.0089416503906,mnist_relu_4_1024_fgsm_02,image_63
0.175,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_63
0.177,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_63
