,image_id,epsilon_value,total_time,smallest_sat_value,network_path,split,training,tmp_path,original_label
1899,0,0.111,18605.5465,0.135,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_0,5.0
1900,1,0.145,47412.79015,0.241,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_1,0.0
1901,2,0.133,21872.32524,0.165,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_2,4.0
1902,3,0.145,31722.05284,0.197,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_3,1.0
1903,4,0.131,33056.70315,0.173,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_4,9.0
1904,5,0.135,40504.21564,0.199,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_5,2.0
1905,6,0.139,36198.26736,0.193,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_6,1.0
1906,7,0.149,37027.97969,0.207,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_7,3.0
1907,8,0.141,30266.07688,0.187,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_8,1.0
1908,9,0.143,37816.50106,0.207,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_9,4.0
1909,10,0.139,30389.86906,0.177,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_10,3.0
1910,11,0.137,28940.17225,0.179,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_11,5.0
1911,12,0.163,50622.23325,0.245,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_12,3.0
1912,13,0.137,48550.33705,0.213,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_13,6.0
1913,14,0.141,25770.00842,0.183,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_14,1.0
1914,15,0.143,37188.58397,0.197,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_15,7.0
1915,16,0.143,52505.536,0.209,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_16,2.0
1916,17,0.129,43460.36669,0.207,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_17,8.0
1917,18,0.119,36091.98522,0.171,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_18,6.0
1918,19,0.131,27594.75566,0.169,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_19,9.0
1919,20,0.141,36201.7439,0.197,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_20,4.0
1920,21,0.141,54351.1975,0.237,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_21,0.0
1921,22,0.115,28998.80127,0.159,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_22,9.0
1922,23,0.137,46950.56637,0.199,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_23,1.0
1923,24,0.119,21780.15804,0.153,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_24,1.0
1924,25,0.141,26054.53653,0.177,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_25,2.0
1925,26,0.127,25440.31498,0.169,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_26,4.0
1926,27,0.159,48506.95698,0.241,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_27,3.0
1927,28,0.151,36075.85543,0.193,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_28,2.0
1928,29,0.129,29218.57094,0.167,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_29,7.0
1929,30,0.129,33328.1585,0.175,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_30,3.0
1930,31,0.151,46922.54845,0.233,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_31,8.0
1931,32,0.129,40348.83518,0.197,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_32,6.0
1932,33,0.127,26499.8269,0.165,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_33,9.0
1933,34,0.137,51680.13326,0.227,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_34,0.0
1934,35,0.141,32608.17229,0.195,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_35,5.0
1935,36,0.141,33764.37881,0.187,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_36,6.0
1936,37,0.143,43928.65567,0.231,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_37,0.0
1937,38,0.131,20022.92195,0.165,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_38,7.0
1938,39,0.123,22458.16338,0.157,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_39,6.0
1939,40,0.141,32895.02748,0.191,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_40,1.0
1940,41,0.127,39885.44767,0.187,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_41,8.0
1941,42,0.131,25809.34881,0.165,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_42,7.0
1942,43,0.127,25400.17985,0.171,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_43,9.0
1943,44,0.139,37696.33992,0.193,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_44,3.0
1944,45,0.133,41372.24628,0.201,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_45,9.0
1945,46,0.107,43508.80464,0.193,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_46,8.0
1946,47,0.165,57000.29878,0.231,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_47,5.0
1947,48,0.111,31248.48179,0.145,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_48,9.0
1948,49,0.135,45630.57176,0.195,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_49,3.0
1949,50,0.139,33141.93663,0.191,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_50,3.0
1950,52,0.143,49440.35758,0.177,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_52,7.0
1951,53,0.101,52474.5524,0.137,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_53,4.0
1952,54,0.121,22987.39107,0.141,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_54,9.0
1953,55,0.131,98989.99385,0.187,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_55,8.0
1954,57,0.131,41091.01011,0.185,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_57,9.0
1955,58,0.149,31711.93485,0.185,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_58,4.0
1956,59,0.129,50581.81374,0.201,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_59,1.0
1957,60,0.135,12390.92716,0.149,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_60,4.0
1958,61,0.127,29201.11275,0.169,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_61,4.0
1959,62,0.135,87186.01137,0.191,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_62,6.0
1960,63,0.137,85138.8568,0.193,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_63,0.0
1961,64,0.141,40508.92952,0.171,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_64,4.0
1962,65,0.149,81474.11366,0.199,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_65,5.0
1963,66,0.151,133667.4377,0.231,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_66,6.0
1964,67,0.123,38082.42769,0.147,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_67,1.0
1965,68,0.145,118676.4624,0.213,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_68,0.0
1966,69,0.133,103216.1079,0.195,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_69,0.0
1967,70,0.127,26772.59257,0.147,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_70,1.0
1968,71,0.137,73583.92594,0.187,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_71,7.0
1969,72,0.141,33006.52406,0.191,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_72,1.0
1970,73,0.131,44309.21154,0.197,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_73,6.0
1971,74,0.145,29659.25421,0.189,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_74,3.0
1972,75,0.135,47018.70377,0.199,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_75,0.0
1973,76,0.147,41024.58101,0.203,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_76,2.0
1974,77,0.131,36152.37663,0.181,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_77,1.0
1975,78,0.135,36698.47078,0.183,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_78,1.0
1976,79,0.129,47013.54307,0.191,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_79,7.0
1977,80,0.071,4910.014783,0.077,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_80,9.0
1978,81,0.137,47201.45157,0.211,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_81,0.0
1979,82,0.159,48356.96084,0.229,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_82,2.0
1980,83,0.141,39495.87042,0.201,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_83,6.0
1981,84,0.145,31271.73958,0.189,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_84,7.0
1982,85,0.129,46116.54832,0.183,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_85,8.0
1983,86,0.141,21857.28481,0.201,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_86,3.0
1984,87,0.125,33336.33801,0.173,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_87,9.0
1985,89,0.139,26359.9258,0.169,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_89,4.0
1986,90,0.143,47496.57358,0.213,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_90,6.0
1987,91,0.137,34263.61072,0.175,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_91,7.0
1988,92,0.133,33125.11468,0.175,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_92,4.0
1989,93,0.125,36673.12076,0.181,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_93,6.0
1990,94,0.127,57853.24264,0.211,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_94,8.0
1991,95,0.149,60955.13884,0.241,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_95,0.0
1992,96,0.135,46976.32179,0.195,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_96,7.0
1993,97,0.133,54357.79944,0.225,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_97,8.0
1994,98,0.143,36425.61107,0.193,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_98,3.0
1995,99,0.133,32945.07578,0.175,convMedGRELU__PGDK_w_0.1.onnx,train,PGDK_w_0.1,image_99,1.0
1996,0,0.129,7683.505887,0.143,convMedGRELU__Point.onnx,test,point,image_0,7.0
1997,1,0.151,36168.57525,0.195,convMedGRELU__Point.onnx,test,point,image_1,2.0
1998,2,0.137,14411.98641,0.151,convMedGRELU__Point.onnx,test,point,image_2,1.0
1999,3,0.147,14964.73229,0.169,convMedGRELU__Point.onnx,test,point,image_3,0.0
2000,4,0.119,4236.112583,0.127,convMedGRELU__Point.onnx,test,point,image_4,4.0
2001,5,0.137,25319.72731,0.169,convMedGRELU__Point.onnx,test,point,image_5,1.0
2002,6,0.093,260.3889709,0.095,convMedGRELU__Point.onnx,test,point,image_6,4.0
2003,7,0.139,12533.35554,0.157,convMedGRELU__Point.onnx,test,point,image_7,9.0
2004,8,0.089,126.7552867,0.091,convMedGRELU__Point.onnx,test,point,image_8,5.0
2005,9,0.097,161.3342469,0.099,convMedGRELU__Point.onnx,test,point,image_9,9.0
2006,10,0.161,37756.87424,0.209,convMedGRELU__Point.onnx,test,point,image_10,0.0
2007,11,0.107,6505.667176,0.113,convMedGRELU__Point.onnx,test,point,image_11,6.0
2008,12,0.113,4417.305276,0.121,convMedGRELU__Point.onnx,test,point,image_12,9.0
2009,13,0.143,12747.88459,0.161,convMedGRELU__Point.onnx,test,point,image_13,0.0
2010,14,0.153,11976.67101,0.169,convMedGRELU__Point.onnx,test,point,image_14,1.0
2011,15,0.119,4602.223017,0.127,convMedGRELU__Point.onnx,test,point,image_15,5.0
2012,16,0.129,7535.659467,0.135,convMedGRELU__Point.onnx,test,point,image_16,9.0
2013,17,0.135,7369.337272,0.147,convMedGRELU__Point.onnx,test,point,image_17,7.0
2014,18,0.049,71.93877435,0.051,convMedGRELU__Point.onnx,test,point,image_18,3.0
2015,19,0.137,18848.66346,0.159,convMedGRELU__Point.onnx,test,point,image_19,4.0
2016,20,0.075,95.49618649,0.077,convMedGRELU__Point.onnx,test,point,image_20,9.0
2017,21,0.099,3700.664586,0.105,convMedGRELU__Point.onnx,test,point,image_21,6.0
2018,22,0.141,19188.01638,0.165,convMedGRELU__Point.onnx,test,point,image_22,6.0
2019,23,0.149,13272.41987,0.167,convMedGRELU__Point.onnx,test,point,image_23,5.0
2020,24,0.091,3794.685766,0.099,convMedGRELU__Point.onnx,test,point,image_24,4.0
2021,25,0.161,12667.90154,0.173,convMedGRELU__Point.onnx,test,point,image_25,0.0
2022,26,0.129,7781.306865,0.143,convMedGRELU__Point.onnx,test,point,image_26,7.0
2023,27,0.139,21733.79935,0.167,convMedGRELU__Point.onnx,test,point,image_27,4.0
2024,28,0.135,32549.49763,0.175,convMedGRELU__Point.onnx,test,point,image_28,0.0
2025,29,0.141,14622.60591,0.161,convMedGRELU__Point.onnx,test,point,image_29,1.0
2026,30,0.167,30900.28151,0.205,convMedGRELU__Point.onnx,test,point,image_30,3.0
2027,31,0.139,15138.81203,0.155,convMedGRELU__Point.onnx,test,point,image_31,1.0
2028,32,0.151,26341.08745,0.179,convMedGRELU__Point.onnx,test,point,image_32,3.0
2029,33,0.075,402.979002,0.077,convMedGRELU__Point.onnx,test,point,image_33,4.0
2030,34,0.151,11500.65081,0.169,convMedGRELU__Point.onnx,test,point,image_34,7.0
2031,35,0.135,21802.01235,0.161,convMedGRELU__Point.onnx,test,point,image_35,2.0
2032,36,0.099,114.9216468,0.101,convMedGRELU__Point.onnx,test,point,image_36,7.0
2033,37,0.149,14381.07294,0.163,convMedGRELU__Point.onnx,test,point,image_37,1.0
2034,38,0.079,103.4135733,0.081,convMedGRELU__Point.onnx,test,point,image_38,2.0
2035,39,0.149,12183.06741,0.165,convMedGRELU__Point.onnx,test,point,image_39,1.0
2036,40,0.125,17795.56689,0.143,convMedGRELU__Point.onnx,test,point,image_40,1.0
2037,41,0.117,321.1546001,0.119,convMedGRELU__Point.onnx,test,point,image_41,7.0
2038,42,0.119,1248.780592,0.121,convMedGRELU__Point.onnx,test,point,image_42,4.0
2039,43,0.113,5467.818291,0.117,convMedGRELU__Point.onnx,test,point,image_43,2.0
2040,44,0.139,12897.39676,0.157,convMedGRELU__Point.onnx,test,point,image_44,3.0
2041,45,0.117,1948.964509,0.119,convMedGRELU__Point.onnx,test,point,image_45,5.0
2042,46,0.139,7640.790487,0.149,convMedGRELU__Point.onnx,test,point,image_46,1.0
2043,47,0.139,19790.27202,0.165,convMedGRELU__Point.onnx,test,point,image_47,2.0
2044,48,0.101,155.4077327,0.103,convMedGRELU__Point.onnx,test,point,image_48,4.0
2045,49,0.123,6259.931046,0.129,convMedGRELU__Point.onnx,test,point,image_49,4.0
2046,50,0.137,19935.27726,0.161,convMedGRELU__Point.onnx,test,point,image_50,6.0
2047,51,0.155,24523.34991,0.181,convMedGRELU__Point.onnx,test,point,image_51,3.0
2048,52,0.145,22965.42864,0.173,convMedGRELU__Point.onnx,test,point,image_52,5.0
2049,53,0.105,7507.777914,0.115,convMedGRELU__Point.onnx,test,point,image_53,5.0
2050,54,0.141,18174.04888,0.165,convMedGRELU__Point.onnx,test,point,image_54,6.0
2051,55,0.145,22352.30958,0.177,convMedGRELU__Point.onnx,test,point,image_55,0.0
2052,56,0.153,9599.024471,0.167,convMedGRELU__Point.onnx,test,point,image_56,4.0
2053,57,0.137,15577.02337,0.155,convMedGRELU__Point.onnx,test,point,image_57,1.0
2054,58,0.129,5561.908446,0.135,convMedGRELU__Point.onnx,test,point,image_58,9.0
2055,59,0.093,889.4401717,0.095,convMedGRELU__Point.onnx,test,point,image_59,5.0
2056,60,0.161,15153.56886,0.181,convMedGRELU__Point.onnx,test,point,image_60,7.0
2057,61,0.061,81.25409818,0.063,convMedGRELU__Point.onnx,test,point,image_61,8.0
2058,62,0.059,312.800463,0.061,convMedGRELU__Point.onnx,test,point,image_62,9.0
2059,63,0.095,122.0412886,0.097,convMedGRELU__Point.onnx,test,point,image_63,3.0
2060,64,0.143,14826.71707,0.163,convMedGRELU__Point.onnx,test,point,image_64,7.0
2061,65,0.079,3779.244187,0.085,convMedGRELU__Point.onnx,test,point,image_65,4.0
2062,66,0.123,16040.09782,0.147,convMedGRELU__Point.onnx,test,point,image_66,6.0
2063,67,0.143,11296.45684,0.161,convMedGRELU__Point.onnx,test,point,image_67,4.0
2064,68,0.157,32581.03813,0.199,convMedGRELU__Point.onnx,test,point,image_68,3.0
2065,69,0.145,19081.62748,0.171,convMedGRELU__Point.onnx,test,point,image_69,0.0
2066,70,0.139,4818.727488,0.145,convMedGRELU__Point.onnx,test,point,image_70,7.0
2067,71,0.185,47516.2218,0.251,convMedGRELU__Point.onnx,test,point,image_71,0.0
2068,72,0.137,13181.46132,0.155,convMedGRELU__Point.onnx,test,point,image_72,2.0
2069,73,0.089,108.7909741,0.091,convMedGRELU__Point.onnx,test,point,image_73,9.0
2070,74,0.141,10979.263,0.159,convMedGRELU__Point.onnx,test,point,image_74,1.0
2071,75,0.139,18270.49808,0.163,convMedGRELU__Point.onnx,test,point,image_75,7.0
2072,76,0.139,23154.72974,0.167,convMedGRELU__Point.onnx,test,point,image_76,3.0
2073,77,0.137,18361.43938,0.161,convMedGRELU__Point.onnx,test,point,image_77,2.0
2074,78,0.131,4362.452333,0.139,convMedGRELU__Point.onnx,test,point,image_78,9.0
2075,79,0.145,4322.942704,0.151,convMedGRELU__Point.onnx,test,point,image_79,7.0
2076,80,0.117,6152.592028,0.123,convMedGRELU__Point.onnx,test,point,image_80,7.0
2077,81,0.141,13117.45749,0.157,convMedGRELU__Point.onnx,test,point,image_81,6.0
2078,82,0.189,23147.99367,0.221,convMedGRELU__Point.onnx,test,point,image_82,2.0
2079,83,0.135,8501.230727,0.147,convMedGRELU__Point.onnx,test,point,image_83,7.0
2080,84,0.131,10359.91847,0.141,convMedGRELU__Point.onnx,test,point,image_84,8.0
2081,85,0.107,195.8578775,0.109,convMedGRELU__Point.onnx,test,point,image_85,4.0
2082,86,0.149,9091.765757,0.161,convMedGRELU__Point.onnx,test,point,image_86,7.0
2083,87,0.149,20278.91868,0.167,convMedGRELU__Point.onnx,test,point,image_87,3.0
2084,88,0.143,18183.46821,0.171,convMedGRELU__Point.onnx,test,point,image_88,6.0
2085,89,0.135,11005.60492,0.151,convMedGRELU__Point.onnx,test,point,image_89,1.0
2086,90,0.143,15738.52725,0.163,convMedGRELU__Point.onnx,test,point,image_90,3.0
2087,91,0.127,46938.86153,0.183,convMedGRELU__Point.onnx,test,point,image_91,6.0
2088,92,0.057,107.6241648,0.059,convMedGRELU__Point.onnx,test,point,image_92,9.0
2089,93,0.121,171.1784897,0.123,convMedGRELU__Point.onnx,test,point,image_93,3.0
2090,94,0.139,14523.19754,0.159,convMedGRELU__Point.onnx,test,point,image_94,1.0
2091,95,0.095,165.9815958,0.097,convMedGRELU__Point.onnx,test,point,image_95,4.0
2092,96,0.047,104.3393726,0.049,convMedGRELU__Point.onnx,test,point,image_96,1.0
2093,97,0.139,15808.97259,0.159,convMedGRELU__Point.onnx,test,point,image_97,7.0
2094,98,0.129,29220.06999,0.167,convMedGRELU__Point.onnx,test,point,image_98,6.0
2095,99,0.139,6983.599595,0.145,convMedGRELU__Point.onnx,test,point,image_99,9.0
2096,0,0.013,65.89003992,0.015,convMedGRELU__Point.onnx,train,point,image_0,5.0
2097,1,0.165,39605.36627,0.207,convMedGRELU__Point.onnx,train,point,image_1,0.0
2098,2,0.129,5236.776373,0.135,convMedGRELU__Point.onnx,train,point,image_2,4.0
2099,3,0.151,18310.932,0.173,convMedGRELU__Point.onnx,train,point,image_3,1.0
2100,4,0.113,563.4833336,0.115,convMedGRELU__Point.onnx,train,point,image_4,9.0
2101,5,0.117,8465.025521,0.129,convMedGRELU__Point.onnx,train,point,image_5,2.0
2102,6,0.149,18331.73231,0.173,convMedGRELU__Point.onnx,train,point,image_6,1.0
2103,7,0.149,7449.464348,0.159,convMedGRELU__Point.onnx,train,point,image_7,3.0
2104,8,0.137,11110.92778,0.151,convMedGRELU__Point.onnx,train,point,image_8,1.0
2105,9,0.153,23979.56142,0.183,convMedGRELU__Point.onnx,train,point,image_9,4.0
2106,10,0.149,8365.692581,0.161,convMedGRELU__Point.onnx,train,point,image_10,3.0
2107,11,0.137,25339.64688,0.169,convMedGRELU__Point.onnx,train,point,image_11,5.0
2108,12,0.173,47755.47767,0.235,convMedGRELU__Point.onnx,train,point,image_12,3.0
2109,13,0.137,22045.13882,0.163,convMedGRELU__Point.onnx,train,point,image_13,6.0
2110,14,0.139,18244.02745,0.163,convMedGRELU__Point.onnx,train,point,image_14,1.0
2111,15,0.139,14662.28631,0.159,convMedGRELU__Point.onnx,train,point,image_15,7.0
2112,16,0.143,18355.1893,0.169,convMedGRELU__Point.onnx,train,point,image_16,2.0
2113,17,0.115,565.4243925,0.117,convMedGRELU__Point.onnx,train,point,image_17,8.0
2114,18,0.085,23115.71771,0.109,convMedGRELU__Point.onnx,train,point,image_18,6.0
2115,19,0.133,6046.666832,0.139,convMedGRELU__Point.onnx,train,point,image_19,9.0
2116,20,0.153,11968.55432,0.169,convMedGRELU__Point.onnx,train,point,image_20,4.0
2117,21,0.143,15347.76908,0.163,convMedGRELU__Point.onnx,train,point,image_21,0.0
2118,22,0.091,724.5634112,0.093,convMedGRELU__Point.onnx,train,point,image_22,9.0
2119,23,0.157,19194.81872,0.183,convMedGRELU__Point.onnx,train,point,image_23,1.0
2120,24,0.095,387.7392001,0.097,convMedGRELU__Point.onnx,train,point,image_24,1.0
2121,25,0.083,150.22843,0.085,convMedGRELU__Point.onnx,train,point,image_25,2.0
2122,26,0.111,3943.924036,0.117,convMedGRELU__Point.onnx,train,point,image_26,4.0
2123,27,0.187,30406.49268,0.227,convMedGRELU__Point.onnx,train,point,image_27,3.0
2124,28,0.145,6798.878536,0.153,convMedGRELU__Point.onnx,train,point,image_28,2.0
2125,29,0.113,722.666115,0.115,convMedGRELU__Point.onnx,train,point,image_29,7.0
2126,30,0.123,2504.365315,0.125,convMedGRELU__Point.onnx,train,point,image_30,3.0
2127,31,0.141,11314.27085,0.157,convMedGRELU__Point.onnx,train,point,image_31,8.0
2128,32,0.129,28541.5839,0.161,convMedGRELU__Point.onnx,train,point,image_32,6.0
2129,33,0.081,132.8762264,0.083,convMedGRELU__Point.onnx,train,point,image_33,9.0
2130,34,0.151,42074.25841,0.197,convMedGRELU__Point.onnx,train,point,image_34,0.0
2131,35,0.141,18090.26931,0.163,convMedGRELU__Point.onnx,train,point,image_35,5.0
2132,36,0.151,17931.88714,0.171,convMedGRELU__Point.onnx,train,point,image_36,6.0
2133,37,0.167,40858.50902,0.211,convMedGRELU__Point.onnx,train,point,image_37,0.0
2134,38,0.111,1702.125327,0.113,convMedGRELU__Point.onnx,train,point,image_38,7.0
2135,39,0.107,297.7076669,0.109,convMedGRELU__Point.onnx,train,point,image_39,6.0
2136,40,0.143,15162.43611,0.163,convMedGRELU__Point.onnx,train,point,image_40,1.0
2137,41,0.119,5347.157857,0.127,convMedGRELU__Point.onnx,train,point,image_41,8.0
2138,42,0.115,14055.76345,0.131,convMedGRELU__Point.onnx,train,point,image_42,7.0
2139,43,0.125,21169.32684,0.147,convMedGRELU__Point.onnx,train,point,image_43,9.0
2140,44,0.143,26790.62202,0.175,convMedGRELU__Point.onnx,train,point,image_44,3.0
2141,45,0.137,18675.39779,0.157,convMedGRELU__Point.onnx,train,point,image_45,9.0
2142,46,0.099,2137.682075,0.101,convMedGRELU__Point.onnx,train,point,image_46,8.0
2143,47,0.163,11945.40893,0.183,convMedGRELU__Point.onnx,train,point,image_47,5.0
2144,48,0.039,398.0191162,0.041,convMedGRELU__Point.onnx,train,point,image_48,9.0
2145,49,0.145,13176.32524,0.163,convMedGRELU__Point.onnx,train,point,image_49,3.0
2146,50,0.137,26477.75056,0.169,convMedGRELU__Point.onnx,train,point,image_50,3.0
2147,51,0.179,26131.73154,0.209,convMedGRELU__Point.onnx,train,point,image_51,0.0
2148,52,0.139,8391.738709,0.149,convMedGRELU__Point.onnx,train,point,image_52,7.0
2149,53,0.089,3961.367869,0.095,convMedGRELU__Point.onnx,train,point,image_53,4.0
2150,54,0.061,92.05494738,0.063,convMedGRELU__Point.onnx,train,point,image_54,9.0
2151,55,0.067,93.47082806,0.069,convMedGRELU__Point.onnx,train,point,image_55,8.0
2152,56,0.155,9351.670209,0.165,convMedGRELU__Point.onnx,train,point,image_56,0.0
2153,57,0.137,7080.441058,0.145,convMedGRELU__Point.onnx,train,point,image_57,9.0
2154,58,0.097,157.6749222,0.099,convMedGRELU__Point.onnx,train,point,image_58,4.0
2155,59,0.151,12038.79372,0.171,convMedGRELU__Point.onnx,train,point,image_59,1.0
2156,60,0.073,3675.044193,0.079,convMedGRELU__Point.onnx,train,point,image_60,4.0
2157,61,0.135,13282.59729,0.149,convMedGRELU__Point.onnx,train,point,image_61,4.0
2158,62,0.141,18304.26528,0.165,convMedGRELU__Point.onnx,train,point,image_62,6.0
2159,63,0.095,198.1995325,0.097,convMedGRELU__Point.onnx,train,point,image_63,0.0
2160,64,0.143,8759.404706,0.153,convMedGRELU__Point.onnx,train,point,image_64,4.0
2161,65,0.159,25243.11493,0.187,convMedGRELU__Point.onnx,train,point,image_65,5.0
2162,66,0.153,32650.11183,0.193,convMedGRELU__Point.onnx,train,point,image_66,6.0
2163,67,0.115,11663.01268,0.131,convMedGRELU__Point.onnx,train,point,image_67,1.0
2164,68,0.123,18208.60339,0.149,convMedGRELU__Point.onnx,train,point,image_68,0.0
2165,69,0.153,15156.43142,0.173,convMedGRELU__Point.onnx,train,point,image_69,0.0
